ID_CLIENTE;FECHA_AFILIACIÓN;productos;BIN;BIN REC;FECHA_NACIMIENTO;MORA;CUPO;REGION;SEXO;INGRESOS;banca_cliente;comprasDía;ComprasNoche;comprasfinesdesemana;vecesenmoraultimoaño;numerodellamadasacontactoBAC;CHURN
2378917;9/12/2014;1;486647;AGROINSUMOS;28/07/1994;NORMAL;2500000;BOGOTA;F;600000;PERSONAL;4;7;5;2;3;0
5911794;28/01/2015;2;448186;AGRARIA;28/07/1994;NORMAL;2500000;OCCIDENTE;M;600000;AGROPECUARIO;2;12;10;0;0;1
5925632;31/01/2017;1;486647;AGROINSUMOS;28/07/1994;NORMAL;3300000;ANTIOQUIA;M;600000;AGROPECUARIO;2;13;5;0;3;0
10549255;25/10/2016;1;486647;AGROINSUMOS;28/07/1994;NORMAL;1200000;CAFETERA;F;600000;PERSONAL;3;3;10;2;0;0
11366245;13/04/2015;1;448186;AGRARIA;28/07/1994;NORMAL;800000;OCCIDENTE;F;600000;AGROPECUARIO;9;0;9;2;1;0
5387392;15/06/2016;1;448186;AGRARIA;27/07/1994;180;1000000;BOGOTA;F;600000;AGROPECUARIO;1;5;5;0;2;1
9662946;5/05/2017;1;448185;CLASICA;27/07/1994;NORMAL;3200000;SUR;M;600000;AGROPECUARIO;1;10;1;1;1;0
9880302;23/11/2015;2;448186;AGRARIA;27/07/1994;PREJURIDICO;1200000;SANTANDERES;M;600000;AGROPECUARIO;9;8;16;0;1;1
8472647;16/10/2015;1;448186;AGRARIA;26/07/1994;<90;1800000;COSTA;F;600000;PERSONAL;7;13;2;2;2;0
1916063;16/03/2017;1;486647;AGROINSUMOS;26/07/1994;<90;2700000;BOGOTA;F;600000;AGROPECUARIO;9;7;17;0;2;0
2457543;20/10/2015;1;448186;AGRARIA;26/07/1994;NORMAL;800000;CAFETERA;F;600000;PERSONAL;0;11;14;1;2;0
8661933;1/02/2016;1;448186;AGRARIA;26/07/1994;180;2298000;OCCIDENTE;M;600000;PERSONAL;4;11;18;3;0;0
1994116;12/04/2016;1;448185;CLASICA;26/07/1994;NORMAL;4200000;BOGOTA;F;600000;PERSONAL;4;4;16;0;0;0
2566567;22/12/2016;1;486647;AGROINSUMOS;26/07/1994;NORMAL;2400000;ANTIOQUIA;F;600000;PERSONAL;1;8;17;2;4;0
6654632;23/02/2017;1;486647;AGROINSUMOS;26/07/1994;NORMAL;2748000;OCCIDENTE;F;600000;PERSONAL;7;5;20;2;8;1
7067335;6/10/2015;1;448186;AGRARIA;25/07/1994;NORMAL;1400000;ANTIOQUIA;M;600000;AGROPECUARIO;3;7;9;2;2;0
4134537;22/04/2016;1;448185;CLASICA;25/07/1994;NORMAL;2700000;OCCIDENTE;M;600000;AGROPECUARIO;9;1;16;0;3;0
6686674;29/12/2015;1;448186;AGRARIA;25/07/1994;NORMAL;2300000;SANTANDERES;M;600000;AGROPECUARIO;0;14;15;3;1;0
2717357;27/10/2016;1;486647;AGROINSUMOS;25/07/1994;180;2050000;COSTA;F;600000;PERSONAL;10;0;9;1;2;0
4127837;5/04/2017;1;448187;GOLD;25/07/1994;NORMAL;3600000;SANTANDERES;M;600000;AGROPECUARIO;3;12;14;0;1;0
1823188;2/03/2017;1;486647;AGROINSUMOS;25/07/1994;NORMAL;2200000;COSTA;F;600000;PERSONAL;4;2;8;2;6;1
10287892;27/10/2015;1;448186;AGRARIA;24/07/1994;NORMAL;2900000;BOGOTA;F;600000;PERSONAL;10;5;2;2;1;0
2171078;2/02/2016;1;448185;CLASICA;24/07/1994;NORMAL;1700000;COSTA;M;600000;PERSONAL;3;14;10;0;4;0
735551;16/12/2016;1;486647;AGROINSUMOS;24/07/1994;180;3400000;BOGOTA;M;600000;AGROPECUARIO;10;4;16;3;1;0
5012524;14/09/2016;1;486647;AGROINSUMOS;23/07/1994;<180;1218000;BOGOTA;F;600000;PERSONAL;6;8;17;3;2;0
1290296;3/11/2015;1;448186;AGRARIA;23/07/1994;NORMAL;1200000;CAFETERA;F;600000;PERSONAL;3;12;15;2;2;0
1892298;6/10/2015;1;448186;AGRARIA;23/07/1994;PREJURIDICO;1500000;ANTIOQUIA;F;600000;PERSONAL;4;11;5;2;1;0
1950151;14/02/2017;1;486647;AGROINSUMOS;23/07/1994;NORMAL;1500000;BOGOTA;F;600000;PERSONAL;9;5;2;2;0;0
10065726;4/04/2017;1;448186;AGRARIA;23/07/1994;NORMAL;4500000;ORIENTE;M;600000;AGROPECUARIO;0;10;14;3;1;0
6269451;19/12/2016;1;486647;AGROINSUMOS;22/07/1994;NORMAL;1068000;ANTIOQUIA;M;600000;PERSONAL;7;3;15;3;0;1
1912404;31/03/2017;2;486647;AGROINSUMOS;22/07/1994;NORMAL;3100000;BOGOTA;F;600000;PERSONAL;3;0;18;2;3;1
8734050;29/07/2015;1;448185;CLASICA;21/07/1994;NORMAL;2400000;CAFETERA;F;600000;PERSONAL;6;0;1;1;2;0
6555182;19/10/2015;1;448186;AGRARIA;20/07/1994;NORMAL;1000000;BOGOTA;M;600000;PERSONAL;8;14;1;3;1;0
5393660;23/12/2016;1;486647;AGROINSUMOS;19/07/1994;NORMAL;1284000;COSTA;F;600000;PERSONAL;4;14;1;3;1;0
5049239;28/06/2016;1;448186;AGRARIA;19/07/1994;180;1175000;ANTIOQUIA;M;600000;AGROPECUARIO;7;4;2;3;2;1
8615832;6/11/2014;1;486647;AGROINSUMOS;19/07/1994;180;1996000;OCCIDENTE;M;600000;AGROPECUARIO;6;1;9;1;1;0
10322385;29/07/2015;1;448185;CLASICA;18/07/1994;NORMAL;1000000;CAFETERA;F;600000;AGROPECUARIO;3;8;17;0;1;0
8125815;14/08/2015;1;448185;CLASICA;18/07/1994;NORMAL;3200000;SUR;M;600000;AGROPECUARIO;9;2;19;0;2;0
8373835;12/09/2016;1;486647;AGROINSUMOS;18/07/1994;NORMAL;1600000;SUR;F;600000;PERSONAL;10;9;11;3;0;0
1963473;15/06/2016;1;448185;CLASICA;17/07/1994;NORMAL;2370000;SANTANDERES;F;600000;PERSONAL;2;8;18;0;1;0
9883807;21/01/2014;1;448185;CLASICA;17/07/1994;NORMAL;2700000;SUR;M;600000;AGROPECUARIO;5;13;16;3;1;0
9883807;1/02/2016;1;448186;AGRARIA;17/07/1994;NORMAL;2700000;SUR;M;600000;AGROPECUARIO;10;15;10;1;1;0
10276731;28/04/2016;1;448186;AGRARIA;17/07/1994;NORMAL;1200000;CAFETERA;M;600000;AGROPECUARIO;4;10;7;3;4;1
2842831;10/02/2017;2;448185;CLASICA;17/07/1994;<90;1700000;SUR;F;600000;PERSONAL;4;0;19;2;1;0
2243516;29/01/2016;1;448185;CLASICA;16/07/1994;NORMAL;1266000;OCCIDENTE;F;600000;PERSONAL;4;12;0;0;0;0
5719555;23/11/2015;1;448186;AGRARIA;16/07/1994;NORMAL;1278000;ANTIOQUIA;F;600000;PERSONAL;10;13;6;3;0;1
5121086;28/12/2015;1;448186;AGRARIA;16/07/1994;NORMAL;1700000;BOGOTA;F;600000;AGROPECUARIO;4;10;17;2;0;0
1995190;18/11/2015;1;448186;AGRARIA;16/07/1994;180;2000000;ORIENTE;F;600000;PERSONAL;9;10;15;0;3;0
9911047;6/04/2017;1;486647;AGROINSUMOS;15/07/1994;NORMAL;2178000;SUR;M;600000;AGROPECUARIO;10;5;3;3;1;0
10363037;5/12/2016;1;486647;AGROINSUMOS;15/07/1994;NORMAL;1300000;ORIENTE;M;600000;AGROPECUARIO;5;0;10;0;2;0
5898866;5/11/2015;1;448186;AGRARIA;14/07/1994;NORMAL;600000;OCCIDENTE;F;600000;PERSONAL;4;8;8;3;0;0
5792576;23/01/2017;1;448185;CLASICA;13/07/1994;NORMAL;2300000;SANTANDERES;F;600000;AGROPECUARIO;1;8;18;0;3;0
2793879;27/02/2017;1;486647;AGROINSUMOS;13/07/1994;NORMAL;2364000;COSTA;F;600000;AGROPECUARIO;6;1;19;1;3;0
5721485;8/05/2017;1;486647;AGROINSUMOS;12/07/1994;NORMAL;10000000;OCCIDENTE;M;600000;AGROPECUARIO;0;3;17;1;0;0
525819;28/03/2017;1;486647;AGROINSUMOS;11/07/1994;NORMAL;3000000;SANTANDERES;M;600000;AGROPECUARIO;5;7;17;0;1;0
5642765;9/03/2016;1;448185;CLASICA;11/07/1994;NORMAL;1900000;SANTANDERES;M;600000;AGROPECUARIO;8;4;19;1;1;1
1157212;10/05/2016;1;448186;AGRARIA;11/07/1994;NORMAL;2500000;COSTA;F;600000;PERSONAL;4;5;2;3;1;0
6159852;27/10/2016;1;486647;AGROINSUMOS;11/07/1994;NORMAL;1000000;SUR;M;600000;PERSONAL;5;5;9;2;3;0
5326030;20/01/2017;1;448185;CLASICA;10/07/1994;180;1250000;OCCIDENTE;F;600000;PERSONAL;1;15;4;0;1;0
10148067;5/10/2015;1;448186;AGRARIA;9/07/1994;NORMAL;2328000;COSTA;M;600000;AGROPECUARIO;2;5;10;0;1;0
8134537;19/01/2015;1;448185;CLASICA;9/07/1994;NORMAL;2400000;SUR;F;600000;AGROPECUARIO;2;6;13;0;5;0
5516914;22/06/2015;1;448186;AGRARIA;7/07/1994;NORMAL;1200000;OCCIDENTE;F;600000;PERSONAL;3;13;10;2;1;0
1125663;29/10/2015;1;448186;AGRARIA;7/07/1994;NORMAL;1740000;ANTIOQUIA;F;600000;AGROPECUARIO;1;2;7;1;2;0
6100183;27/06/2016;1;448185;CLASICA;7/07/1994;NORMAL;520000;SANTANDERES;M;600000;AGROPECUARIO;10;9;16;1;5;0
2366678;31/01/2017;1;486647;AGROINSUMOS;7/07/1994;NORMAL;1000000;SUR;M;600000;PERSONAL;1;11;20;3;5;1
10121846;20/09/2016;1;486647;AGROINSUMOS;7/07/1994;NORMAL;900000;SUR;M;600000;AGROPECUARIO;6;11;14;1;2;0
2636667;10/05/2016;1;448186;AGRARIA;7/07/1994;180;3600000;BOGOTA;M;600000;AGROPECUARIO;6;15;9;0;1;0
5536115;28/04/2016;2;448186;AGRARIA;6/07/1994;NORMAL;1500000;CAFETERA;M;600000;AGROPECUARIO;0;11;20;2;2;1
11377366;27/10/2015;2;448186;AGRARIA;6/07/1994;NORMAL;7800000;CAFETERA;M;600000;AGROPECUARIO;7;9;14;1;3;1
1297360;28/12/2015;1;448186;AGRARIA;6/07/1994;180;520000;CAFETERA;F;600000;PERSONAL;9;15;19;0;1;0
3871583;28/04/2016;1;448186;AGRARIA;6/07/1994;NORMAL;3400000;BOGOTA;F;600000;PERSONAL;10;3;11;2;4;0
759821;1/02/2016;1;448186;AGRARIA;6/07/1994;PREJURIDICO;500000;SUR;M;600000;PERSONAL;7;9;15;2;1;0
1009612;27/07/2015;1;448186;AGRARIA;5/07/1994;NORMAL;1924000;BOGOTA;F;600000;PERSONAL;5;0;11;1;0;0
2408651;1/02/2017;1;486647;AGROINSUMOS;5/07/1994;<90;1300000;ANTIOQUIA;F;600000;PERSONAL;5;11;1;0;3;0
5497622;26/03/2014;1;486647;AGROINSUMOS;5/07/1994;NORMAL;1200000;BOGOTA;M;600000;AGROPECUARIO;4;10;13;1;2;0
764019;20/04/2015;1;448185;CLASICA;5/07/1994;NORMAL;1200000;SUR;M;600000;AGROPECUARIO;3;10;3;0;0;0
1770720;23/01/2017;1;448185;CLASICA;5/07/1994;<90;4300000;SUR;F;600000;PERSONAL;10;11;15;3;1;0
784744;24/10/2016;1;486647;AGROINSUMOS;5/07/1994;NORMAL;3100000;OCCIDENTE;M;600000;AGROPECUARIO;4;4;0;0;2;0
503606;28/03/2017;1;486647;AGROINSUMOS;5/07/1994;180;1140000;SANTANDERES;M;600000;PERSONAL;6;13;10;0;2;0
2831371;9/10/2015;1;448186;AGRARIA;4/07/1994;NORMAL;3000000;SANTANDERES;M;600000;AGROPECUARIO;1;7;10;0;2;0
1461428;29/10/2015;1;448186;AGRARIA;4/07/1994;NORMAL;2750000;BOGOTA;F;600000;PERSONAL;4;0;7;3;0;0
1696959;27/03/2017;1;486647;AGROINSUMOS;2/07/1994;NORMAL;2500000;SANTANDERES;F;600000;PERSONAL;6;7;8;3;1;0
6375639;25/11/2015;1;448186;AGRARIA;1/07/1994;NORMAL;1000000;OCCIDENTE;F;600000;PERSONAL;1;13;12;2;1;0
2018206;13/12/2016;1;486647;AGROINSUMOS;1/07/1994;NORMAL;2000000;ANTIOQUIA;M;600000;AGROPECUARIO;2;11;9;3;3;0
5950217;15/07/2016;1;486647;AGROINSUMOS;1/07/1994;NORMAL;5000000;COSTA;M;600000;PERSONAL;4;2;2;0;0;0
7845608;28/12/2015;1;448186;AGRARIA;1/07/1994;PREJURIDICO;1000000;ANTIOQUIA;F;600000;PERSONAL;4;9;16;2;3;0
662770;28/04/2016;1;448186;AGRARIA;30/06/1994;180;2000000;ANTIOQUIA;M;600000;AGROPECUARIO;6;12;19;1;1;1
915800;19/10/2015;1;448186;AGRARIA;30/06/1994;<180;2400000;BOGOTA;M;600000;AGROPECUARIO;7;15;6;2;3;0
6496070;25/10/2016;2;486647;AGROINSUMOS;30/06/1994;NORMAL;2300000;SUR;F;600000;AGROPECUARIO;0;0;13;1;1;0
2338631;1/02/2016;1;448186;AGRARIA;29/06/1994;NORMAL;1080000;OCCIDENTE;M;600000;AGROPECUARIO;6;10;20;1;1;0
12192315;20/12/2016;1;486647;AGROINSUMOS;29/06/1994;NORMAL;1800000;SANTANDERES;M;600000;AGROPECUARIO;10;15;14;1;3;0
5406740;3/05/2016;1;448186;AGRARIA;29/06/1994;NORMAL;900000;BOGOTA;F;600000;AGROPECUARIO;8;2;6;0;3;0
7074262;12/10/2016;1;486647;AGROINSUMOS;29/06/1994;NORMAL;1200000;OCCIDENTE;M;600000;AGROPECUARIO;10;14;12;2;3;0
1735418;22/12/2016;1;448185;CLASICA;29/06/1994;NORMAL;1160000;ANTIOQUIA;F;600000;PERSONAL;0;14;8;2;0;0
1670280;7/02/2017;1;448185;CLASICA;29/06/1994;NORMAL;2685000;CAFETERA;F;600000;PERSONAL;0;11;20;3;0;0
868799;26/10/2016;1;486647;AGROINSUMOS;29/06/1994;180;2290000;OCCIDENTE;M;600000;AGROPECUARIO;5;14;6;1;1;0
1585440;18/12/2014;1;448185;CLASICA;28/06/1994;NORMAL;2100000;SUR;F;600000;PERSONAL;1;6;5;0;2;0
4037674;17/02/2015;1;448185;CLASICA;28/06/1994;NORMAL;1200000;SUR;M;600000;AGROPECUARIO;0;15;18;1;3;0
2153794;12/01/2016;1;448185;CLASICA;27/06/1994;NORMAL;4000000;BOGOTA;M;600000;PERSONAL;10;15;3;0;0;0
2757346;9/06/2016;1;448186;AGRARIA;27/06/1994;NORMAL;2190000;ANTIOQUIA;F;600000;PERSONAL;2;2;20;2;3;0
6829016;24/08/2015;1;448186;AGRARIA;27/06/1994;NORMAL;1200000;OCCIDENTE;M;600000;AGROPECUARIO;6;3;15;3;3;0
5590048;29/11/2016;1;486647;AGROINSUMOS;27/06/1994;NORMAL;600000;CAFETERA;F;600000;AGROPECUARIO;0;3;16;2;1;0
746825;5/12/2016;1;486647;AGROINSUMOS;26/06/1994;NORMAL;3400000;BOGOTA;M;600000;AGROPECUARIO;2;2;10;2;1;0
277945;3/05/2017;1;486647;AGROINSUMOS;26/06/1994;180;3000000;BOGOTA;M;600000;MICROFINANZAS;0;15;1;0;2;0
2728301;5/12/2016;1;486647;AGROINSUMOS;25/06/1994;NORMAL;1200000;CAFETERA;F;600000;PERSONAL;1;0;17;1;1;0
1642472;6/04/2017;1;486647;AGROINSUMOS;24/06/1994;NORMAL;2100000;OCCIDENTE;F;600000;PERSONAL;0;3;5;1;1;0
6770083;23/01/2017;1;448185;CLASICA;23/06/1994;NORMAL;2300000;SANTANDERES;F;600000;AGROPECUARIO;7;6;18;1;1;0
823618;7/02/2017;1;448185;CLASICA;23/06/1994;<90;1600000;SANTANDERES;M;600000;AGROPECUARIO;6;10;6;2;2;0
8337525;20/10/2015;1;448186;AGRARIA;22/06/1994;NORMAL;3400000;BOGOTA;M;600000;AGROPECUARIO;3;12;5;2;2;0
9517013;21/02/2014;1;448186;AGRARIA;22/06/1994;<180;1900000;SANTANDERES;F;600000;PERSONAL;4;10;2;0;1;0
10217000;4/06/2015;2;448186;AGRARIA;22/06/1994;NORMAL;2600000;COSTA;M;600000;AGROPECUARIO;3;8;6;1;1;0
1356156;18/06/2015;2;486647;AGROINSUMOS;22/06/1994;NORMAL;3000000;BOGOTA;F;600000;AGROPECUARIO;10;5;12;0;0;1
881759;23/01/2017;1;486647;AGROINSUMOS;22/06/1994;NORMAL;1800000;SUR;M;600000;AGROPECUARIO;6;1;17;0;1;0
1641867;22/10/2014;1;486647;AGROINSUMOS;21/06/1994;NORMAL;610000;OCCIDENTE;F;600000;PERSONAL;7;3;12;2;5;0
269877;5/06/2015;1;448186;AGRARIA;21/06/1994;NORMAL;2800000;BOGOTA;M;600000;AGROPECUARIO;10;0;5;3;2;0
1054080;22/10/2015;1;448186;AGRARIA;21/06/1994;NORMAL;2100000;BOGOTA;F;600000;PERSONAL;10;8;18;2;2;1
6863059;9/06/2015;1;448186;AGRARIA;20/06/1994;NORMAL;3200000;OCCIDENTE;M;600000;AGROPECUARIO;9;12;18;1;1;0
5902518;30/03/2017;1;486647;AGROINSUMOS;20/06/1994;NORMAL;2400000;SANTANDERES;F;600000;AGROPECUARIO;8;2;4;3;3;0
5010102;5/08/2016;1;486647;AGROINSUMOS;19/06/1994;NORMAL;3900000;OCCIDENTE;F;600000;AGROPECUARIO;2;7;8;0;3;0
8492469;29/12/2014;1;486647;AGROINSUMOS;18/06/1994;NORMAL;1982000;ANTIOQUIA;M;600000;AGROPECUARIO;4;14;17;1;1;1
10049405;26/10/2015;1;448186;AGRARIA;18/06/1994;NORMAL;2000000;SANTANDERES;M;600000;AGROPECUARIO;7;13;18;0;2;0
5333790;3/02/2017;1;486647;AGROINSUMOS;18/06/1994;180;500000;OCCIDENTE;F;600000;PERSONAL;7;10;16;1;1;0
11656550;13/04/2015;1;448186;AGRARIA;17/06/1994;NORMAL;2000000;ORIENTE;F;600000;AGROPECUARIO;2;7;19;3;3;0
914240;20/03/2015;2;486647;AGROINSUMOS;17/06/1994;NORMAL;1300000;ORIENTE;M;600000;AGROPECUARIO;4;13;7;1;0;0
1455847;2/09/2015;1;448186;AGRARIA;17/06/1994;NORMAL;2500000;BOGOTA;F;600000;AGROPECUARIO;4;4;19;0;4;0
10304065;23/01/2017;1;486647;AGROINSUMOS;17/06/1994;180;2300000;ANTIOQUIA;M;600000;AGROPECUARIO;0;14;20;1;1;0
10046394;7/09/2015;1;486647;AGROINSUMOS;16/06/1994;NORMAL;4000000;SUR;M;600000;AGROPECUARIO;3;10;20;2;2;0
10046394;5/10/2015;1;448186;AGRARIA;16/06/1994;NORMAL;4000000;SUR;M;600000;AGROPECUARIO;4;0;4;2;1;0
10456355;23/01/2017;2;448185;CLASICA;16/06/1994;NORMAL;1900000;COSTA;F;600000;PERSONAL;0;14;0;3;1;0
2340629;9/03/2016;1;448186;AGRARIA;16/06/1994;<90;2100000;ANTIOQUIA;F;600000;AGROPECUARIO;9;0;20;1;2;0
1351690;10/02/2017;1;448185;CLASICA;16/06/1994;NORMAL;3400000;CAFETERA;F;600000;AGROPECUARIO;8;5;9;0;0;0
1317762;10/05/2016;1;448185;CLASICA;16/06/1994;NORMAL;2180000;OCCIDENTE;F;600000;PERSONAL;3;2;14;3;1;0
6589388;7/03/2017;1;448185;CLASICA;16/06/1994;NORMAL;1900000;OCCIDENTE;M;600000;AGROPECUARIO;6;1;17;3;1;0
1366245;18/02/2014;1;448186;AGRARIA;15/06/1994;NORMAL;2900000;SUR;F;600000;AGROPECUARIO;2;8;10;1;2;0
10087799;9/12/2016;1;486647;AGROINSUMOS;15/06/1994;NORMAL;1900000;OCCIDENTE;M;600000;AGROPECUARIO;4;3;5;2;3;1
6643309;1/09/2015;1;448185;CLASICA;15/06/1994;180;2000000;BOGOTA;M;600000;AGROPECUARIO;1;10;13;0;0;0
2834545;14/08/2015;1;448186;AGRARIA;15/06/1994;NORMAL;1000000;CAFETERA;M;600000;PERSONAL;3;14;3;2;0;0
9905411;8/09/2016;1;486647;AGROINSUMOS;14/06/1994;180;2000000;BOGOTA;M;600000;AGROPECUARIO;0;2;15;2;1;0
323755;21/11/2016;1;448185;CLASICA;14/06/1994;NORMAL;1200000;ANTIOQUIA;M;600000;AGROPECUARIO;0;11;10;2;2;0
6561259;28/12/2015;1;448186;AGRARIA;14/06/1994;NORMAL;1300000;ORIENTE;M;600000;AGROPECUARIO;4;6;19;2;2;0
7531169;19/10/2015;1;448186;AGRARIA;12/06/1994;NORMAL;2300000;CAFETERA;M;600000;AGROPECUARIO;7;12;1;0;0;0
11115070;21/08/2015;1;486647;AGROINSUMOS;12/06/1994;NORMAL;1200000;OCCIDENTE;M;600000;AGROPECUARIO;0;0;4;2;4;0
6150034;9/06/2016;1;448186;AGRARIA;12/06/1994;NORMAL;1200000;CAFETERA;F;600000;PERSONAL;0;9;6;1;1;0
11218163;19/04/2017;1;486647;AGROINSUMOS;12/06/1994;NORMAL;1200000;OCCIDENTE;M;600000;MICROFINANZAS;10;8;6;3;0;1
332898;29/12/2015;1;448185;CLASICA;11/06/1994;NORMAL;1100000;ANTIOQUIA;M;600000;AGROPECUARIO;10;0;2;1;1;0
10309191;26/12/2016;1;486647;AGROINSUMOS;11/06/1994;180;2300000;OCCIDENTE;M;600000;AGROPECUARIO;1;0;13;2;2;0
846314;3/06/2015;1;448186;AGRARIA;10/06/1994;NORMAL;1300000;ANTIOQUIA;M;600000;AGROPECUARIO;6;7;5;1;3;0
2735211;20/02/2017;1;486647;AGROINSUMOS;10/06/1994;NORMAL;1236000;SANTANDERES;F;600000;PERSONAL;10;5;18;3;2;0
1118233;15/11/2016;2;448185;CLASICA;10/06/1994;NORMAL;4000000;ANTIOQUIA;F;600000;PERSONAL;0;11;16;1;4;1
657441;15/02/2017;1;486647;AGROINSUMOS;10/06/1994;NORMAL;2730000;ANTIOQUIA;M;600000;AGROPECUARIO;10;11;3;0;0;0
1428231;9/12/2014;1;448186;AGRARIA;9/06/1994;NORMAL;1200000;OCCIDENTE;F;600000;PERSONAL;3;15;19;2;2;0
11283773;20/04/2015;1;448186;AGRARIA;9/06/1994;NORMAL;2100000;SANTANDERES;M;600000;AGROPECUARIO;10;4;1;1;0;0
10078425;3/07/2014;1;486647;AGROINSUMOS;9/06/1994;NORMAL;1800000;BOGOTA;F;600000;PERSONAL;10;1;2;2;1;0
5095969;25/06/2015;1;448186;AGRARIA;9/06/1994;NORMAL;3600000;BOGOTA;M;600000;AGROPECUARIO;2;14;3;1;0;0
905139;27/10/2015;1;448186;AGRARIA;9/06/1994;PREJURIDICO;3000000;CAFETERA;M;600000;PERSONAL;10;9;3;2;3;0
135812;10/05/2016;1;448186;AGRARIA;9/06/1994;NORMAL;830000;OCCIDENTE;M;600000;PERSONAL;7;12;7;3;2;0
4026090;23/01/2017;1;448185;CLASICA;9/06/1994;NORMAL;2600000;SANTANDERES;M;600000;AGROPECUARIO;0;15;17;2;1;0
306229;12/01/2016;1;448186;AGRARIA;9/06/1994;NORMAL;3310000;ORIENTE;M;600000;PERSONAL;4;4;13;2;4;0
572480;4/03/2014;1;486647;AGROINSUMOS;8/06/1994;180;2500000;OCCIDENTE;M;600000;AGROPECUARIO;5;1;1;3;2;0
211235;10/05/2016;1;486647;AGROINSUMOS;8/06/1994;NORMAL;2810000;SUR;M;600000;AGROPECUARIO;4;15;5;3;1;0
3039014;15/06/2016;1;448186;AGRARIA;8/06/1994;NORMAL;1200000;COSTA;F;600000;PERSONAL;8;2;11;3;2;0
415227;5/11/2015;1;448186;AGRARIA;8/06/1994;NORMAL;1920000;CAFETERA;M;600000;PERSONAL;0;9;14;1;2;0
1342337;2/02/2015;1;486647;AGROINSUMOS;7/06/1994;180;1640000;ANTIOQUIA;F;600000;PERSONAL;9;9;4;3;0;0
126207;29/10/2015;1;448186;AGRARIA;7/06/1994;NORMAL;1200000;CAFETERA;M;600000;PERSONAL;2;9;6;1;0;0
13120;1/02/2016;1;448186;AGRARIA;7/06/1994;NORMAL;2600000;BOGOTA;M;600000;PERSONAL;9;7;13;3;0;0
267256;20/02/2017;1;448186;AGRARIA;7/06/1994;NORMAL;1500000;BOGOTA;M;600000;AGROPECUARIO;3;14;12;1;0;0
10809300;29/03/2017;1;448185;CLASICA;7/06/1994;<180;1100000;SANTANDERES;M;600000;MICROFINANZAS;2;12;8;0;2;0
5245264;3/11/2015;1;448186;AGRARIA;6/06/1994;NORMAL;2300000;BOGOTA;F;600000;AGROPECUARIO;6;12;6;2;1;0
1856034;28/04/2016;1;448186;AGRARIA;6/06/1994;NORMAL;1488000;SANTANDERES;F;600000;PERSONAL;6;0;9;1;3;1
6019651;23/01/2017;1;448185;CLASICA;6/06/1994;<90;2160000;COSTA;M;600000;PERSONAL;10;13;11;2;0;0
4052996;17/05/2016;1;486647;AGROINSUMOS;6/06/1994;NORMAL;1200000;OCCIDENTE;M;600000;AGROPECUARIO;5;3;13;3;0;0
1258438;17/05/2017;1;448185;CLASICA;6/06/1994;NORMAL;800000;CAFETERA;F;600000;PERSONAL;1;14;16;3;2;0
2469787;27/07/2015;1;448186;AGRARIA;5/06/1994;NORMAL;4300000;BOGOTA;F;600000;AGROPECUARIO;4;5;15;2;2;1
9650903;31/08/2015;1;448186;AGRARIA;5/06/1994;NORMAL;2868000;COSTA;M;600000;AGROPECUARIO;4;10;5;0;2;0
6837434;10/05/2016;1;448186;AGRARIA;5/06/1994;180;1000000;BOGOTA;F;600000;PERSONAL;0;12;2;0;0;0
1355252;4/04/2017;2;486647;AGROINSUMOS;4/06/1994;NORMAL;2730000;SUR;F;600000;PERSONAL;7;10;0;3;0;1
1146874;19/10/2015;1;448186;AGRARIA;4/06/1994;NORMAL;650000;COSTA;F;600000;AGROPECUARIO;3;14;2;3;2;1
3877538;2/02/2017;1;448185;CLASICA;4/06/1994;NORMAL;3200000;ORIENTE;M;600000;AGROPECUARIO;2;2;13;1;3;0
1318119;28/04/2016;1;448186;AGRARIA;3/06/1994;180;1134000;OCCIDENTE;F;600000;PERSONAL;9;12;1;2;0;0
5826145;29/09/2016;1;486647;AGROINSUMOS;3/06/1994;NORMAL;1800000;SUR;F;600000;PERSONAL;0;3;7;0;2;1
1949798;9/06/2016;1;448185;CLASICA;3/06/1994;NORMAL;1000000;SANTANDERES;F;600000;PERSONAL;0;15;0;3;3;0
2650258;4/01/2017;2;486647;AGROINSUMOS;3/06/1994;NORMAL;2176000;SANTANDERES;F;600000;AGROPECUARIO;7;12;5;0;0;1
9863079;5/04/2017;1;486647;AGROINSUMOS;3/06/1994;180;1900000;CAFETERA;F;600000;PERSONAL;1;11;6;3;1;0
1045152;30/03/2017;1;486647;AGROINSUMOS;2/06/1994;NORMAL;1200000;BOGOTA;F;600000;PERSONAL;2;4;5;0;4;0
5750112;4/04/2017;1;448186;AGRARIA;2/06/1994;<90;2000000;SANTANDERES;M;600000;AGROPECUARIO;5;10;5;0;0;1
5528412;22/05/2017;1;448185;CLASICA;2/06/1994;NORMAL;2325000;COSTA;M;600000;AGROPECUARIO;7;11;3;3;1;0
2843112;3/06/2015;1;486647;AGROINSUMOS;1/06/1994;NORMAL;2300000;COSTA;F;600000;PERSONAL;9;15;13;3;1;0
1404816;10/03/2017;1;486647;AGROINSUMOS;1/06/1994;180;1330000;OCCIDENTE;F;600000;PERSONAL;7;6;6;2;0;0
5453306;23/01/2017;1;448185;CLASICA;1/06/1994;NORMAL;2000000;ORIENTE;F;600000;AGROPECUARIO;1;7;14;0;3;0
